1.84825,0.52657,8.00005171340936
4.54687,0.407609,8.0000591899241
7.82141,0.346358,8.00006377359806
10.9443,0.164475,8.00006367109544
14.4008,-0.138384,8.00006321773247
17.918,-0.410941,8.00007354827417
21.0712,-0.502949,8.00007643698365
25.6494,-1.01818,8.00008555167381
29.5305,-1.65417,8.00006823020904
33.9895,-2.22317,7.98813466925164
38.5907,-3.13255,7.08435172708131
41.668,-5.05828,6.11173576981204
42.2852,-5.65292,5.76056836644615
43.2433,-6.96586,6.27754411260487
44.084,-11.3679,7.40556086001594
43.284,-15.7165,7.38482582749925
42.5834,-17.1073,7.44803262498896
39.964,-20.0382,7.87337311416778
38.5871,-21.372,7.93709422780151
35.1315,-23.3758,8.00006711984343
30.9534,-25.2423,8.00006375012725
29.0756,-25.8799,8.00006844561345
25.3144,-27.0907,8.00007003295996
21.6481,-27.4879,7.86381279118654
17.8872,-27.0382,6.75661514784585
16.0159,-26.3692,6.88728568645152
12.8931,-23.7677,7.99448092622029
10.3396,-20.5897,8.00005137611628
6.91786,-18.3115,8.0000522763542
2.26959,-17.2586,7.91429493180258
-2.28186,-17.832,6.37924444055877
-6.53279,-19.3567,5.45661248065134
-8.74739,-23.132,6.62241998681328
-8.31809,-27.4956,7.63079699390706
-8.42534,-30.8894,7.4149434547608
-9.69807,-34.2794,5.69432566771519
-12.1758,-37.6578,5.89309984766082
-11.8422,-41.9185,7.61372994136251
-10.1732,-45.3829,8.00004765527056
-7.64705,-48.3154,8.00004689999378
-3.97447,-50.4545,8.00007489465567
-0.183031,-51.4966,8.00007078047245
4.36569,-51.5777,7.67989279348488
8.21547,-51.0732,6.70004988388146
12.2657,-52.1364,6.68323825070602
15.0457,-54.6876,7.65814216912301
17.1942,-59.3478,7.86104203662827
17.235,-63.5383,7.8659813045608
16.8231,-65.8108,7.95360345332856
15.2155,-69.6998,7.16978646495138
12.4498,-72.7924,6.87561151503632
8.4833,-74.3431,7.12826635013732
6.09963,-74.8683,7.46887401812723
1.96414,-74.4177,8.00005714062718
-2.24481,-72.7548,8.00007075309962
-6.06544,-71.2972,8.00004861508354
-7.18728,-70.6938,8.00004024572377
-10.6509,-69.1434,7.18155799812965
-13.8851,-66.8476,7.08866802975002
-15.7913,-63.6808,7.90714423187664
-17.0909,-60.5813,8.00006135677721
-19.4262,-57.7129,8.00007960162897
-21.8292,-53.9552,8.0000841428075
-23.0435,-50.0142,8.00007886063631
-23.8647,-45.4674,8.00007005371828
-25.1955,-42.0705,8.00006816895956
-25.9846,-38.8267,8.00008038827736
-26.7119,-34.5213,8.00007435414328
-26.9861,-30.7615,8.00007037111931
-27.3176,-27.2757,8.00007112508539
-27.1056,-23.7891,8.00007705548515
-26.1968,-19.8169,8.00007437863549
-25.1117,-16.364,8.00006570388644
-23.5376,-12.7542,8.00005524612174
-22.9883,-11.3322,8.0000741245191
-20.5563,-7.68993,8.0000836607438
-17.5038,-4.67832,8.00007077351819
-14.6243,-2.54096,8.00006861126828
-11.2488,-1.07966,8.00006736252264
-7.67174,-0.321747,8.00006874656343
-4.33686,-0.0473778,8.00005520019237
-1.30487,0.225248,7.67372927393774
0.180371,0.347179,7.67373465936085
